,dataset,circuit_id,layer,num_params,expr,entcap,num_iter,last_cost_avg,accuracy
911,0.0,15.0,2.0,12.0,0.21254291723967775,0.7465821742650425,95.0,0.15761184692382812,0.875
912,0.0,15.0,3.0,18.0,0.07689809321923498,0.873254491354461,109.0,0.12105941772460938,0.9375
913,0.0,15.0,3.0,18.0,0.08728123525610079,0.8776636904703795,83.0,0.08184814453125,0.921875
914,0.0,15.0,3.0,18.0,0.0909940105755918,0.8749899993768446,140.0,0.07843399047851562,0.96875
915,0.0,15.0,3.0,18.0,0.0929844235227031,0.8703420163344027,82.0,0.14765548706054688,0.90625
916,0.0,15.0,3.0,18.0,0.09286220642791415,0.8708237775778722,100.0,0.10300064086914062,0.9375
917,0.0,15.0,3.0,18.0,0.09891036750549136,0.8700481658684657,91.0,0.115814208984375,0.9375
918,0.0,15.0,3.0,18.0,0.10432234950063582,0.8736825385211161,54.0,0.13172149658203125,0.953125
919,0.0,15.0,3.0,18.0,0.07353332958758124,0.8771777800280892,41.0,0.11769866943359375,0.875
920,0.0,15.0,4.0,24.0,0.06603942293909322,0.8905395591363118,93.0,0.094482421875,0.9375
921,0.0,15.0,4.0,24.0,0.04439090865766493,0.8898124189605969,100.0,0.11002731323242188,0.9375
922,0.0,15.0,4.0,24.0,0.05852566476940641,0.889774618268883,122.0,0.1580352783203125,0.90625
923,0.0,15.0,4.0,24.0,0.04507636476400653,0.8947925540711965,107.0,0.08310699462890625,0.953125
924,0.0,15.0,4.0,24.0,0.05710802471269185,0.8904952538808772,129.0,0.13053131103515625,0.921875
925,0.0,15.0,4.0,24.0,0.05407762797686295,0.8920002940799794,111.0,0.09664154052734375,0.96875
926,0.0,15.0,4.0,24.0,0.04976479942064373,0.8942725261282778,112.0,0.13407516479492188,0.9375
927,0.0,15.0,4.0,24.0,0.04373137249686062,0.8926853876378403,71.0,0.14126205444335938,0.9375
928,0.0,15.0,5.0,30.0,0.05182305871301669,0.9232197898652815,113.0,0.13786697387695312,0.953125
929,0.0,15.0,5.0,30.0,0.07740021421915443,0.9221985060277145,181.0,0.068389892578125,0.921875
930,0.0,15.0,5.0,30.0,0.050252735736527485,0.9200297078589544,57.0,0.12622833251953125,0.9375
931,0.0,15.0,5.0,30.0,0.04647413643102222,0.9220872373269503,267.0,0.14142608642578125,0.921875
932,0.0,15.0,5.0,30.0,0.03241160557132605,0.9209907977893318,87.0,0.12523651123046875,0.875
933,0.0,15.0,5.0,30.0,0.03862114652038878,0.9235241315981533,51.0,0.1151580810546875,0.921875
934,0.0,15.0,5.0,30.0,0.026103164212542607,0.9210883236148274,96.0,0.08104705810546875,0.765625
935,0.0,15.0,5.0,30.0,0.04897792295265062,0.9195567026157447,122.0,0.08204269409179688,0.9375
936,0.0,15.0,6.0,36.0,0.05702372156099136,0.9268214695620002,118.0,0.09815597534179688,0.9375
937,0.0,15.0,6.0,36.0,0.06723516889282889,0.925717823290179,85.0,0.09677886962890625,0.875
938,0.0,15.0,6.0,36.0,0.055908023726153666,0.9267318516530643,59.0,0.11808395385742188,0.890625
939,0.0,15.0,6.0,36.0,0.05546881682265649,0.927803804431954,112.0,0.10298919677734375,0.953125
940,0.0,15.0,6.0,36.0,0.04587664498728443,0.9277657218593589,45.0,0.13153076171875,0.953125
941,0.0,15.0,6.0,36.0,0.04291603784766135,0.9261934278218905,68.0,0.13898086547851562,0.90625
942,0.0,15.0,6.0,36.0,0.04036598400260235,0.9250587538956275,96.0,0.11970901489257812,0.9375
943,0.0,15.0,6.0,36.0,0.057760552479942946,0.9277795480443654,90.0,0.11710357666015625,0.921875
